City,State,Year,City Totals,Rank
Alfalfa,Oklahoma,1983,1,1130.0
Alger,Michigan,1994,2,790.0
Alger,Michigan,1999,2,650.0
Alger,Michigan,1982,1,1232.0
Alger,Michigan,1984,1,1105.0
Alger,Michigan,1987,1,1071.0
Alger,Michigan,1988,1,1034.0
Alger,Michigan,1995,1,1078.0
Alger,Michigan,2005,1,953.0
Alger,Michigan,2006,1,929.0
Alger,Michigan,2012,1,944.0
Alger,Michigan,2014,1,933.0
Allamakee,Iowa,1980,1,1239.0
Allegan,Michigan,2007,5,393.0
Allegan,Michigan,1986,4,533.0
Allegan,Michigan,1989,4,484.0
Allegan,Michigan,1993,4,525.0
Allegan,Michigan,1999,4,407.0
Allegan,Michigan,1988,3,591.0
Allegan,Michigan,2014,3,545.0
Allegan,Michigan,1980,2,928.0
Allegan,Michigan,1983,2,808.0
Allegan,Michigan,1990,2,777.0
Allegan,Michigan,1995,2,777.0
Allegan,Michigan,1997,2,703.0
Allegan,Michigan,1998,2,694.0
Allegan,Michigan,2000,2,670.0
Allegan,Michigan,2001,2,671.0
Allegan,Michigan,2004,2,704.0
Allegan,Michigan,2005,2,675.0
Allegan,Michigan,2013,2,686.0
Allegan,Michigan,1981,1,1151.0
Allegan,Michigan,1982,1,1232.0
Allegan,Michigan,1984,1,1105.0
Allegan,Michigan,1987,1,1071.0
Allegan,Michigan,1994,1,1045.0
Allegan,Michigan,2002,1,946.0
Allegan,Michigan,2003,1,944.0
Allegan,Michigan,2008,1,935.0
Allegan,Michigan,2009,1,1001.0
Allegan,Michigan,2011,1,984.0
Allegan,Michigan,2012,1,944.0
Allegany,Maryland,1981,11,246.0
Allegany,Maryland,2011,6,329.0
Allegany,Maryland,1983,5,436.0
Allegany,Maryland,1988,5,390.0
Allegany,Maryland,2010,4,442.0
Allegany,Maryland,2013,4,435.0
Allegany,Maryland,2012,3,544.0
Allegany,Maryland,1980,2,928.0
Allegany,Maryland,1984,2,794.0
Allegany,Maryland,1987,2,813.0
Allegany,Maryland,1989,2,767.0
Allegany,Maryland,1991,2,737.0
Allegany,Maryland,1994,2,790.0
Allegany,Maryland,1996,2,736.0
Allegany,Maryland,1998,2,694.0
Allegany,Maryland,2000,2,670.0
Allegany,Maryland,2014,2,690.0
Allegany,Maryland,1982,1,1232.0
Allegany,Maryland,1986,1,1119.0
Allegany,Maryland,1992,1,1091.0
Allegany,Maryland,1993,1,1068.0
Allegany,Maryland,1995,1,1078.0
Allegany,Maryland,1997,1,964.0
Allegany,Maryland,2001,1,962.0
Allegany,Maryland,2003,1,944.0
Allegany,Maryland,2005,1,953.0
Allegany,Maryland,2006,1,929.0
Allegany,Maryland,2008,1,935.0
Allegany,Maryland,2009,1,1001.0
Allegany,New York,2000,3,512.0
Allegany,New York,1984,2,794.0
Allegany,New York,1985,2,818.0
Allegany,New York,1995,2,777.0
Allegany,New York,2006,2,674.0
Allegany,New York,2012,2,684.0
Allegany,New York,2014,2,690.0
Allegany,New York,1980,1,1239.0
Allegany,New York,1981,1,1151.0
Allegany,New York,1983,1,1130.0
Allegany,New York,1986,1,1119.0
Allegany,New York,1989,1,1050.0
Allegany,New York,1991,1,1029.0
Allegany,New York,1993,1,1068.0
Allegany,New York,1998,1,939.0
Allegany,New York,1999,1,900.0
Allegany,New York,2003,1,944.0
Allegany,New York,2007,1,960.0
Alleghany,North Carolina,1991,3,586.0
Alleghany,North Carolina,1981,1,1151.0
Alleghany,North Carolina,1983,1,1130.0
Alleghany,North Carolina,1984,1,1105.0
Alleghany,North Carolina,1985,1,1132.0
Alleghany,North Carolina,1989,1,1050.0
Alleghany,North Carolina,1995,1,1078.0
Alleghany,North Carolina,1999,1,900.0
Alleghany,North Carolina,2002,1,946.0
Alleghany,North Carolina,2014,1,933.0
Alleghany,Virginia,2007,3,551.0
Alleghany,Virginia,1981,2,872.0
Alleghany,Virginia,1982,2,906.0
Alleghany,Virginia,1985,2,818.0
Alleghany,Virginia,1990,2,777.0
Alleghany,Virginia,2013,2,686.0
Alleghany,Virginia,1980,1,1239.0
Alleghany,Virginia,1986,1,1119.0
Alleghany,Virginia,1989,1,1050.0
Alleghany,Virginia,2002,1,946.0
Alleghany,Virginia,2011,1,984.0
Alleghany,Virginia,2012,1,944.0
Allegheny,Pennsylvania,1993,106,42.0
Allegheny,Pennsylvania,2008,103,28.0
Allegheny,Pennsylvania,2014,103,24.0
Allegheny,Pennsylvania,2003,98,29.0
Allegheny,Pennsylvania,2010,89,31.0
Allegheny,Pennsylvania,2007,88,40.0
Allegheny,Pennsylvania,1980,87,43.0
Allegheny,Pennsylvania,2005,87,39.0
Allegheny,Pennsylvania,2006,87,39.0
Allegheny,Pennsylvania,1982,85,36.0
Allegheny,Pennsylvania,2001,85,32.0
Allegheny,Pennsylvania,1994,84,51.0
Allegheny,Pennsylvania,2012,83,35.0
Allegheny,Pennsylvania,2009,82,37.0
Allegheny,Pennsylvania,1981,81,42.0
Allegheny,Pennsylvania,2013,80,34.0
Allegheny,Pennsylvania,2002,74,43.0
Allegheny,Pennsylvania,1992,73,53.0
Allegheny,Pennsylvania,2004,73,43.0
Allegheny,Pennsylvania,1997,72,48.0
Allegheny,Pennsylvania,1995,71,55.0
Allegheny,Pennsylvania,2011,70,42.0
Allegheny,Pennsylvania,1984,68,44.0
Allegheny,Pennsylvania,1996,68,51.0
Allegheny,Pennsylvania,1999,68,43.0
Allegheny,Pennsylvania,1998,67,43.0
Allegheny,Pennsylvania,1983,65,45.0
Allegheny,Pennsylvania,2000,61,42.0
Allegheny,Pennsylvania,1986,60,53.0
Allegheny,Pennsylvania,1985,53,58.0
Allegheny,Pennsylvania,1989,49,64.0
Allegheny,Pennsylvania,1991,47,74.0
Allegheny,Pennsylvania,1987,42,70.0
Allegheny,Pennsylvania,1988,20,129.0
Allegheny,Pennsylvania,1990,13,193.0
Allen,Indiana,2013,43,69.0
Allen,Indiana,1994,41,92.0
Allen,Indiana,1997,41,78.0
Allen,Indiana,1993,35,104.0
Allen,Indiana,1995,30,104.0
Allen,Indiana,2005,30,107.0
Allen,Indiana,2010,30,94.0
Allen,Indiana,2012,29,101.0
Allen,Indiana,2002,28,98.0
Allen,Indiana,2011,28,104.0
Allen,Indiana,2007,27,112.0
Allen,Indiana,1985,26,107.0
Allen,Indiana,1991,26,117.0
Allen,Indiana,1998,26,101.0
Allen,Indiana,2001,26,99.0
Allen,Indiana,1982,25,126.0
Allen,Indiana,2008,25,113.0
Allen,Indiana,1992,24,134.0
Allen,Indiana,2004,24,113.0
Allen,Indiana,1999,22,106.0
Allen,Indiana,2009,22,123.0
Allen,Indiana,1981,20,138.0
Allen,Indiana,2000,20,121.0
Allen,Indiana,2003,20,133.0
Allen,Indiana,1990,19,135.0
Allen,Indiana,2006,19,149.0
Allen,Indiana,1986,18,163.0
Allen,Indiana,1980,17,184.0
Allen,Indiana,1983,17,155.0
Allen,Indiana,1989,17,145.0
Allen,Indiana,1996,15,166.0
Allen,Indiana,1988,14,169.0
Allen,Indiana,2014,14,171.0
Allen,Indiana,1987,7,334.0
Allen,Indiana,1984,4,503.0
Allen,Kansas,1982,3,706.0
Allen,Kansas,1988,1,1034.0
Allen,Kansas,1991,1,1029.0
Allen,Kansas,2005,1,953.0
Allen,Kansas,2006,1,929.0
Allen,Kansas,2010,1,922.0
Allen,Kentucky,1983,2,808.0
Allen,Kentucky,1991,2,737.0
Allen,Kentucky,1982,1,1232.0
Allen,Kentucky,1984,1,1105.0
Allen,Kentucky,1993,1,1068.0
Allen,Kentucky,1997,1,964.0
Allen,Kentucky,2004,1,945.0
Allen,Kentucky,2008,1,935.0
Allen,Louisiana,1982,10,260.0
Allen,Louisiana,1985,4,527.0
Allen,Louisiana,1988,4,474.0
Allen,Louisiana,1998,4,446.0
Allen,Louisiana,1983,3,625.0
Allen,Louisiana,1995,3,593.0
Allen,Louisiana,2001,3,519.0
Allen,Louisiana,1980,2,928.0
Allen,Louisiana,1981,2,872.0
Allen,Louisiana,1986,2,828.0
Allen,Louisiana,1989,2,767.0
Allen,Louisiana,1990,2,777.0
Allen,Louisiana,1992,2,816.0
Allen,Louisiana,1997,2,703.0
Allen,Louisiana,2000,2,670.0
Allen,Louisiana,2014,2,690.0
Allen,Louisiana,1987,1,1071.0
Allen,Louisiana,1994,1,1045.0
Allen,Louisiana,1996,1,1019.0
Allen,Louisiana,2002,1,946.0
Allen,Louisiana,2010,1,922.0
Allen,Louisiana,2011,1,984.0
Allen,Louisiana,2013,1,921.0
Allen,Ohio,1980,13,222.0
Allen,Ohio,1990,12,206.0
Allen,Ohio,2006,11,221.0
Allen,Ohio,1988,9,238.0
Allen,Ohio,1981,8,317.0
Allen,Ohio,2000,8,227.0
Allen,Ohio,2012,8,263.0
Allen,Ohio,1984,7,311.0
Allen,Ohio,1989,7,305.0
Allen,Ohio,1998,7,291.0
Allen,Ohio,1993,6,397.0
Allen,Ohio,1994,6,396.0
Allen,Ohio,1995,6,357.0
Allen,Ohio,1996,6,352.0
Allen,Ohio,1999,6,298.0
Allen,Ohio,2001,6,316.0
Allen,Ohio,2004,6,317.0
Allen,Ohio,2009,6,360.0
Allen,Ohio,1987,5,419.0
Allen,Ohio,1991,5,416.0
Allen,Ohio,2002,5,387.0
Allen,Ohio,2005,5,380.0
Allen,Ohio,2014,5,378.0
Allen,Ohio,2010,4,442.0
Allen,Ohio,1982,3,706.0
Allen,Ohio,1983,3,625.0
Allen,Ohio,1985,3,641.0
Allen,Ohio,1986,3,652.0
Allen,Ohio,1992,3,634.0
Allen,Ohio,1997,3,557.0
Allen,Ohio,2007,3,551.0
Allen,Ohio,2013,3,535.0
Allen,Ohio,2003,2,676.0
Allen,Ohio,2008,2,672.0
Allen,Ohio,2011,2,694.0
Allendale,South Carolina,1992,4,535.0
Allendale,South Carolina,1981,3,679.0
Allendale,South Carolina,1985,3,641.0
Allendale,South Carolina,1986,3,652.0
Allendale,South Carolina,1995,3,593.0
Allendale,South Carolina,1999,3,512.0
Allendale,South Carolina,2006,3,540.0
Allendale,South Carolina,2013,3,535.0
Allendale,South Carolina,2014,3,545.0
Allendale,South Carolina,1980,2,928.0
Allendale,South Carolina,1982,2,906.0
Allendale,South Carolina,1984,2,794.0
Allendale,South Carolina,1989,2,767.0
Allendale,South Carolina,1991,2,737.0
Allendale,South Carolina,1993,2,779.0
Allendale,South Carolina,1994,2,790.0
Allendale,South Carolina,2003,2,676.0
Allendale,South Carolina,2007,2,715.0
Allendale,South Carolina,1983,1,1130.0
Allendale,South Carolina,1987,1,1071.0
Allendale,South Carolina,1997,1,964.0
Allendale,South Carolina,2000,1,947.0
Allendale,South Carolina,2002,1,946.0
Allendale,South Carolina,2005,1,953.0
Allendale,South Carolina,2009,1,1001.0
Allendale,South Carolina,2010,1,922.0
Allendale,South Carolina,2011,1,984.0
Alpena,Michigan,1991,3,586.0
Alpena,Michigan,2003,3,522.0
Alpena,Michigan,2005,2,675.0
Alpena,Michigan,2009,2,730.0
Alpena,Michigan,2010,2,667.0
Alpena,Michigan,1993,1,1068.0
Alpena,Michigan,1998,1,939.0
Alpena,Michigan,2001,1,962.0
Alpena,Michigan,2004,1,945.0
Alpena,Michigan,2006,1,929.0
Alpena,Michigan,2008,1,935.0
Alpena,Michigan,2012,1,944.0
Alpine,California,1980,1,1239.0
Alpine,California,1984,1,1105.0
Alpine,California,1986,1,1119.0
Alpine,California,1988,1,1034.0
Alpine,California,2007,1,960.0
Alpine,California,2008,1,935.0
Amador,California,1984,4,503.0
Amador,California,1987,4,498.0
Amador,California,1985,3,641.0
Amador,California,2011,3,548.0
Amador,California,1992,2,816.0
Amador,California,1993,2,779.0
Amador,California,2004,2,704.0
Amador,California,2006,2,674.0
Amador,California,1986,1,1119.0
Amador,California,1989,1,1050.0
Amador,California,1999,1,900.0
Amador,California,2000,1,947.0
Amador,California,2009,1,1001.0
Amador,California,2010,1,922.0
Amador,California,2014,1,933.0
Amelia,Virginia,1990,2,777.0
Amelia,Virginia,1993,2,779.0
Amelia,Virginia,2006,2,674.0
Amelia,Virginia,1980,1,1239.0
Amelia,Virginia,1985,1,1132.0
Amelia,Virginia,1986,1,1119.0
Amelia,Virginia,1987,1,1071.0
Amelia,Virginia,1988,1,1034.0
Amelia,Virginia,1996,1,1019.0
Amelia,Virginia,1997,1,964.0
Amelia,Virginia,2000,1,947.0
Amelia,Virginia,2002,1,946.0
Amelia,Virginia,2003,1,944.0
Amelia,Virginia,2005,1,953.0
Amelia,Virginia,2010,1,922.0
Amelia,Virginia,2014,1,933.0
Amherst,Virginia,1987,7,334.0
Amherst,Virginia,1986,4,533.0
Amherst,Virginia,1991,4,484.0
Amherst,Virginia,1994,4,511.0
Amherst,Virginia,2000,4,411.0
Amherst,Virginia,1982,3,706.0
Amherst,Virginia,1983,3,625.0
Amherst,Virginia,1995,3,593.0
Amherst,Virginia,1984,2,794.0
Amherst,Virginia,1996,2,736.0
Amherst,Virginia,2002,2,670.0
Amherst,Virginia,2014,2,690.0
Amherst,Virginia,1980,1,1239.0
Amherst,Virginia,1985,1,1132.0
Amherst,Virginia,1988,1,1034.0
Amherst,Virginia,1990,1,1060.0
Amherst,Virginia,1998,1,939.0
Amherst,Virginia,1999,1,900.0
Amherst,Virginia,2003,1,944.0
Amherst,Virginia,2004,1,945.0
Amherst,Virginia,2005,1,953.0
Amherst,Virginia,2007,1,960.0
Amherst,Virginia,2008,1,935.0
Amherst,Virginia,2013,1,921.0
Amite,Mississippi,1993,1,1068.0
Amite,Mississippi,2000,1,947.0
Amite,Mississippi,2011,1,984.0
Amite,Mississippi,2012,1,944.0
Anchorage,Alaska,2014,38,73.0
Anchorage,Alaska,1995,32,100.0
Anchorage,Alaska,1993,28,127.0
Anchorage,Alaska,1996,26,110.0
Anchorage,Alaska,1991,25,127.0
Anchorage,Alaska,1997,25,112.0
Anchorage,Alaska,2007,24,124.0
Anchorage,Alaska,1994,23,145.0
Anchorage,Alaska,1998,23,111.0
Anchorage,Alaska,1982,22,138.0
Anchorage,Alaska,2006,22,130.0
Anchorage,Alaska,1999,21,111.0
Anchorage,Alaska,2002,21,119.0
Anchorage,Alaska,2004,20,133.0
Anchorage,Alaska,2003,19,139.0
Anchorage,Alaska,1981,18,158.0
Anchorage,Alaska,2005,18,148.0
Anchorage,Alaska,2010,18,146.0
Anchorage,Alaska,2012,18,147.0
Anchorage,Alaska,2013,18,145.0
Anchorage,Alaska,1980,17,184.0
Anchorage,Alaska,1986,17,171.0
Anchorage,Alaska,2009,17,157.0
Anchorage,Alaska,2011,17,141.0
Anchorage,Alaska,1983,16,164.0
Anchorage,Alaska,1984,16,161.0
Anchorage,Alaska,1992,16,179.0
Anchorage,Alaska,1987,15,175.0
Anchorage,Alaska,2000,15,150.0
Anchorage,Alaska,1985,14,181.0
Anchorage,Alaska,1988,13,185.0
Anchorage,Alaska,1989,12,196.0
Anchorage,Alaska,2001,12,186.0
Anchorage,Alaska,1990,10,247.0
Anchorage,Alaska,2008,10,229.0
Anderson,Kansas,1986,1,1119.0
Anderson,Kansas,1987,1,1071.0
Anderson,Kansas,1988,1,1034.0
Anderson,Kansas,2000,1,947.0
Anderson,Kansas,2005,1,953.0
Anderson,Kentucky,1985,3,641.0
Anderson,Kentucky,1982,2,906.0
Anderson,Kentucky,1981,1,1151.0
Anderson,Kentucky,1983,1,1130.0
Anderson,Kentucky,1984,1,1105.0
Anderson,Kentucky,1987,1,1071.0
Anderson,Kentucky,1989,1,1050.0
Anderson,Kentucky,1990,1,1060.0
Anderson,Kentucky,1991,1,1029.0
Anderson,Kentucky,1992,1,1091.0
Anderson,South Carolina,1983,23,125.0
Anderson,South Carolina,1994,22,148.0
Anderson,South Carolina,1993,21,154.0
Anderson,South Carolina,2013,21,130.0
Anderson,South Carolina,1992,20,151.0
Anderson,South Carolina,2006,20,141.0
Anderson,South Carolina,1981,19,146.0
Anderson,South Carolina,1982,19,153.0
Anderson,South Carolina,2012,19,141.0
Anderson,South Carolina,2004,18,150.0
Anderson,South Carolina,2005,17,156.0
Anderson,South Carolina,2008,17,160.0
Anderson,South Carolina,1999,16,137.0
Anderson,South Carolina,2000,16,139.0
Anderson,South Carolina,1986,15,186.0
Anderson,South Carolina,1988,15,158.0
Anderson,South Carolina,2002,15,158.0
Anderson,South Carolina,1980,14,207.0
Anderson,South Carolina,2001,14,164.0
Anderson,South Carolina,2011,14,175.0
Anderson,South Carolina,2014,14,171.0
Anderson,South Carolina,1984,13,191.0
Anderson,South Carolina,1987,13,194.0
Anderson,South Carolina,1995,13,193.0
Anderson,South Carolina,1996,13,186.0
Anderson,South Carolina,2010,13,188.0
Anderson,South Carolina,1990,12,206.0
Anderson,South Carolina,1991,11,226.0
Anderson,South Carolina,1997,11,204.0
Anderson,South Carolina,1985,10,241.0
Anderson,South Carolina,2009,10,245.0
Anderson,South Carolina,1998,9,239.0
Anderson,South Carolina,1989,8,273.0
Anderson,South Carolina,2003,8,254.0
Anderson,South Carolina,2007,8,291.0
Anderson,Tennessee,1980,7,369.0
Anderson,Tennessee,1982,6,408.0
Anderson,Tennessee,2001,6,316.0
Anderson,Tennessee,2012,6,330.0
Anderson,Tennessee,1981,5,475.0
Anderson,Tennessee,2005,5,380.0
Anderson,Tennessee,1995,4,492.0
Anderson,Tennessee,1998,4,446.0
Anderson,Tennessee,2003,4,419.0
Anderson,Tennessee,2007,4,462.0
Anderson,Tennessee,2010,4,442.0
Anderson,Tennessee,1988,3,591.0
Anderson,Tennessee,1999,3,512.0
Anderson,Tennessee,2011,3,548.0
Anderson,Tennessee,1985,2,818.0
Anderson,Tennessee,1987,2,813.0
Anderson,Tennessee,2000,2,670.0
Anderson,Tennessee,2004,2,704.0
Anderson,Tennessee,2014,2,690.0
Anderson,Tennessee,1984,1,1105.0
Anderson,Tennessee,1986,1,1119.0
Anderson,Tennessee,1989,1,1050.0
Anderson,Tennessee,1991,1,1029.0
Anderson,Tennessee,1993,1,1068.0
Anderson,Tennessee,1994,1,1045.0
Anderson,Tennessee,2002,1,946.0
Anderson,Tennessee,2006,1,929.0
Anderson,Tennessee,2008,1,935.0
Anderson,Tennessee,2009,1,1001.0
Anderson,Texas,1989,11,213.0
Anderson,Texas,1986,10,249.0
Anderson,Texas,1992,10,265.0
Anderson,Texas,1981,7,358.0
Anderson,Texas,1984,6,353.0
Anderson,Texas,1990,6,373.0
Anderson,Texas,1983,5,436.0
Anderson,Texas,1985,5,426.0
Anderson,Texas,1987,5,419.0
Anderson,Texas,1991,5,416.0
Anderson,Texas,1996,5,405.0
Anderson,Texas,2009,5,414.0
Anderson,Texas,2010,5,381.0
Anderson,Texas,1980,4,594.0
Anderson,Texas,1982,4,559.0
Anderson,Texas,1994,4,511.0
Anderson,Texas,1995,4,492.0
Anderson,Texas,2002,4,454.0
Anderson,Texas,2007,4,462.0
Anderson,Texas,1993,3,634.0
Anderson,Texas,1999,3,512.0
Anderson,Texas,2001,3,519.0
Anderson,Texas,2012,3,544.0
Anderson,Texas,2000,2,670.0
Anderson,Texas,2004,2,704.0
Anderson,Texas,2006,2,674.0
Anderson,Texas,2008,2,672.0
Anderson,Texas,2011,2,694.0
Anderson,Texas,2014,2,690.0
Anderson,Texas,1988,1,1034.0
Anderson,Texas,1997,1,964.0
Anderson,Texas,2003,1,944.0
Anderson,Texas,2005,1,953.0
Anderson,Texas,2013,1,921.0
Andrew,Missouri,1995,2,777.0
Andrew,Missouri,1996,2,736.0
Andrew,Missouri,2006,2,674.0
Andrew,Missouri,1983,1,1130.0
Andrew,Missouri,1993,1,1068.0
Andrew,Missouri,1997,1,964.0
Andrew,Missouri,1998,1,939.0
Andrew,Missouri,2001,1,962.0
Andrew,Missouri,2009,1,1001.0
Andrew,Missouri,2012,1,944.0
Andrews,Texas,1990,3,618.0
Andrews,Texas,1980,2,928.0
Andrews,Texas,1982,2,906.0
Andrews,Texas,1985,2,818.0
Andrews,Texas,1996,2,736.0
Andrews,Texas,1997,2,703.0
Andrews,Texas,2004,2,704.0
Andrews,Texas,2009,2,730.0
Andrews,Texas,2014,2,690.0
Andrews,Texas,1987,1,1071.0
Andrews,Texas,1992,1,1091.0
Andrews,Texas,1995,1,1078.0
Andrews,Texas,2005,1,953.0
Andrews,Texas,2012,1,944.0
Androscoggin,Maine,1995,7,318.0
Androscoggin,Maine,1988,5,390.0
Androscoggin,Maine,1989,5,409.0
Androscoggin,Maine,2007,5,393.0
Androscoggin,Maine,1981,4,561.0
Androscoggin,Maine,1982,4,559.0
Androscoggin,Maine,1985,4,527.0
Androscoggin,Maine,1986,4,533.0
Androscoggin,Maine,2003,4,419.0
Androscoggin,Maine,2011,4,443.0
Androscoggin,Maine,1980,3,728.0
Androscoggin,Maine,2001,3,519.0
Androscoggin,Maine,2004,3,534.0
Androscoggin,Maine,2005,3,539.0
Androscoggin,Maine,2010,3,548.0
Androscoggin,Maine,1984,2,794.0
Androscoggin,Maine,1990,2,777.0
Androscoggin,Maine,1994,2,790.0
Androscoggin,Maine,1996,2,736.0
Androscoggin,Maine,1997,2,703.0
Androscoggin,Maine,1999,2,650.0
Androscoggin,Maine,2002,2,670.0
Androscoggin,Maine,2008,2,672.0
Androscoggin,Maine,2013,2,686.0
Androscoggin,Maine,2014,2,690.0
Androscoggin,Maine,1983,1,1130.0
Androscoggin,Maine,1987,1,1071.0
Androscoggin,Maine,2006,1,929.0
Androscoggin,Maine,2012,1,944.0
Angelina,Texas,1980,11,258.0
Angelina,Texas,1982,11,239.0
Angelina,Texas,1989,11,213.0
Angelina,Texas,2001,11,199.0
Angelina,Texas,1990,10,247.0
Angelina,Texas,1992,10,265.0
Angelina,Texas,1984,9,257.0
Angelina,Texas,1987,9,260.0
Angelina,Texas,1994,9,292.0
Angelina,Texas,1996,9,248.0
Angelina,Texas,1985,7,321.0
Angelina,Texas,1993,7,354.0
Angelina,Texas,1995,7,318.0
Angelina,Texas,1998,7,291.0
Angelina,Texas,2007,7,310.0
Angelina,Texas,1986,6,373.0
Angelina,Texas,1991,6,362.0
Angelina,Texas,1981,5,475.0
Angelina,Texas,1997,5,378.0
Angelina,Texas,2002,5,387.0
Angelina,Texas,2009,5,414.0
Angelina,Texas,2012,5,379.0
Angelina,Texas,2013,5,366.0
Angelina,Texas,1999,4,407.0
Angelina,Texas,2010,4,442.0
Angelina,Texas,1988,3,591.0
Angelina,Texas,2000,3,512.0
Angelina,Texas,2003,3,522.0
Angelina,Texas,2004,3,534.0
Angelina,Texas,2005,3,539.0
Angelina,Texas,2014,3,545.0
Angelina,Texas,1983,2,808.0
Angelina,Texas,2006,2,674.0
Angelina,Texas,2011,2,694.0
Angelina,Texas,2008,1,935.0
Anne Arundel,Maryland,2006,34,92.0
Anne Arundel,Maryland,1981,28,108.0
Anne Arundel,Maryland,2003,26,103.0
Anne Arundel,Maryland,2007,25,121.0
Anne Arundel,Maryland,2009,25,111.0
Anne Arundel,Maryland,1982,23,132.0
Anne Arundel,Maryland,1993,23,142.0
Anne Arundel,Maryland,2008,22,127.0
Anne Arundel,Maryland,1980,21,148.0
Anne Arundel,Maryland,2005,21,138.0
Anne Arundel,Maryland,1989,20,129.0
Anne Arundel,Maryland,1986,19,157.0
Anne Arundel,Maryland,1988,19,134.0
Anne Arundel,Maryland,2004,19,144.0
Anne Arundel,Maryland,2010,19,141.0
Anne Arundel,Maryland,1984,18,140.0
Anne Arundel,Maryland,1987,18,148.0
Anne Arundel,Maryland,1995,18,149.0
Anne Arundel,Maryland,1996,18,146.0
Anne Arundel,Maryland,2002,18,138.0
Anne Arundel,Maryland,1985,17,159.0
Anne Arundel,Maryland,1990,16,162.0
Anne Arundel,Maryland,1994,16,186.0
Anne Arundel,Maryland,2011,15,163.0
Anne Arundel,Maryland,2012,15,161.0
Anne Arundel,Maryland,2014,15,166.0
Anne Arundel,Maryland,1983,14,178.0
Anne Arundel,Maryland,1997,14,173.0
Anne Arundel,Maryland,1992,13,216.0
Anne Arundel,Maryland,2013,13,179.0
Anne Arundel,Maryland,1991,12,204.0
Anne Arundel,Maryland,2000,12,170.0
Anne Arundel,Maryland,2001,12,186.0
Anne Arundel,Maryland,1998,9,239.0
Anne Arundel,Maryland,1999,7,268.0
Anoka,Minnesota,1995,10,250.0
Anoka,Minnesota,2008,7,292.0
Anoka,Minnesota,1993,6,397.0
Anoka,Minnesota,2011,6,329.0
Anoka,Minnesota,1999,5,339.0
Anoka,Minnesota,2001,5,356.0
Anoka,Minnesota,2006,5,383.0
Anoka,Minnesota,1987,4,498.0
Anoka,Minnesota,1988,4,474.0
Anoka,Minnesota,1989,4,484.0
Anoka,Minnesota,1994,4,511.0
Anoka,Minnesota,2004,4,438.0
Anoka,Minnesota,2005,4,449.0
Anoka,Minnesota,2007,4,462.0
Anoka,Minnesota,2009,4,481.0
Anoka,Minnesota,1981,3,679.0
Anoka,Minnesota,1983,3,625.0
Anoka,Minnesota,1992,3,634.0
Anoka,Minnesota,1996,3,576.0
Anoka,Minnesota,2002,3,539.0
Anoka,Minnesota,2012,3,544.0
Anoka,Minnesota,2013,3,535.0
Anoka,Minnesota,2014,3,545.0
Anoka,Minnesota,1980,2,928.0
Anoka,Minnesota,1982,2,906.0
Anoka,Minnesota,1998,2,694.0
Anoka,Minnesota,1985,1,1132.0
Anoka,Minnesota,1986,1,1119.0
Anoka,Minnesota,1990,1,1060.0
Anoka,Minnesota,1991,1,1029.0
Anoka,Minnesota,1997,1,964.0
Anoka,Minnesota,2003,1,944.0
Anoka,Minnesota,2010,1,922.0
Anson,North Carolina,1988,10,219.0
Anson,North Carolina,1992,8,309.0
Anson,North Carolina,2003,7,283.0
Anson,North Carolina,1990,6,373.0
Anson,North Carolina,1994,6,396.0
Anson,North Carolina,1981,5,475.0
Anson,North Carolina,1985,5,426.0
Anson,North Carolina,1991,5,416.0
Anson,North Carolina,1993,5,446.0
Anson,North Carolina,2006,5,383.0
Anson,North Carolina,1982,4,559.0
